SemEpi,Status,data,precip,temp,temp_max,temp_min,umid
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,1,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
16,0,2017-04-16,0.22,20.16,20.862,19.408,76.704
